StockBalanceDate|DepartmentCode|IdDepartment|InvoiceNum|InvoiceDate|GoodsCode|Quantity|PriceWholeBuy|PVatWholeBuy|PriceWholebuyWithoutVat|PriceRetail|PVatWholeRetail|PriceRetailWithoutVat|IdStore|SupplierCode|BestBefore|Series|Barcode|KIZ|GTIN|SGTIN|DateProduction
2021-10-26 00:00:00||10000|12903-U3925|2021-03-29 00:00:00|02DE1663-5732-4A57-B33F-3ACD3F626A6B|1.0|151.58|25.26|126.32|198|33|165|10000|3|2022-09-01 00:00:00|092019|4605658195212||||
2021-10-26 00:00:00||10000|12903-U3925|2021-03-29 00:00:00|448F7CE2-EEC9-435C-BF1C-9B3D42BC2FE4|2.0|10.19|0.93|9.26|25|2.27|22.73|10000|3|2023-09-01 00:00:00|100820|4607007361385||||
2021-10-26 00:00:00||10000|12903-U3925|2021-03-29 00:00:00|77D2F930-43B0-4FFA-965D-69290043875B|3.0|195.16|17.74|177.42|227|20.64|206.36|10000|3|2022-07-01 00:00:00|280121|4600490618042||||
2021-10-26 00:00:00||10000|12903-U3925|2021-03-29 00:00:00|E4FE6D9D-AF72-4274-B7B0-0B0D32B48599|1.0|311.77|28.34|283.43|364|33.09|330.91|10000|3|2022-07-01 00:00:00|040121|4600490620731||||
2021-10-26 00:00:00||10000|12903-U3925|2021-03-29 00:00:00|48C01074-71B1-4D16-AFCB-CB9F6E7C0EE2|1.0|51.44|8.57|42.87|75|12.5|62.5|10000|3|2025-01-01 00:00:00|012020|4627104430036||||
2021-10-26 00:00:00||10000|12903-U3927|2021-03-25 00:00:00|180EB5E2-72D1-4C57-A018-7FEABAEE6BF7|7.0|15.96|2.66|13.3|25|4.17|20.83|10000|3|2022-01-01 00:00:00|05012021|4607061253633||||
2021-10-26 00:00:00||10000|12903-U3927|2021-03-25 00:00:00|DCE211A5-575B-4670-9B8F-41B3D6CA8B4C|3.0|11.68|1.06|10.62|30|2.73|27.27|10000|3|2022-02-01 00:00:00|2020|4620017368311||||
2021-10-26 00:00:00||10000|12903-U3927|2021-03-25 00:00:00|2B638A48-E4A3-4893-BA32-19A217044766|1.0|15.76|2.63|13.13|25|4.17|20.83|10000|3|2022-01-01 00:00:00|150121|4606371002986||||
2021-10-26 00:00:00||10000|12903-U3927|2021-03-25 00:00:00|CD82F181-DEB2-4F3D-B533-08E7679BC5D7|1.0|64.46|10.74|53.72|120|20|100|10000|3|2023-01-01 00:00:00|0121|4607011669286||||
2021-10-26 00:00:00||10000|12903-U3927|2021-03-25 00:00:00|288AC415-53DC-40F1-A72E-FF354E78EE95|1.0|178.49|29.75|148.74|235|39.17|195.83|10000|3|2023-07-01 00:00:00|202007|4600999001376||||
2021-10-26 00:00:00||10000|21-0-98038|2021-03-30 00:00:00|CB1A9F3C-747B-47E6-8FA1-1A0BD06A7086|1.0|179.3|16.3|163|230|20.91|209.09|10000|13|2025-05-01 00:00:00|000201353|4052199204321||||
2021-10-26 00:00:00||10000|21-0-96998|2021-03-30 00:00:00|FCBA36CA-3615-4A46-A576-81CD17129DDE|1.0|54.07|9.01|45.06|80|13.33|66.67|10000|13|2024-02-10 00:00:00|0221 0142|4605370009125||||
2021-10-26 00:00:00||10000|21-0-96998|2021-03-30 00:00:00|250C5321-CF82-4AFC-88D0-592387818809|1.0|183.49|16.68|166.81|230|20.91|209.09|10000|13|2022-08-01 00:00:00|106110819|4601372001648||||
2021-10-26 00:00:00||10000|КЗН00379219|2021-03-29 00:00:00|E558916F-82F4-493A-91FA-00C2E82BA5A9|4.0|9.85|0.9|8.95|20|1.82|18.18|10000|5|2025-11-01 00:00:00|1120|4605086000089||||
2021-10-26 00:00:00||10000|КЗН00379219|2021-03-29 00:00:00|5A4BA047-67FB-4876-8F98-02208CFBD847|1.0|402.61|36.6|366.01|498|45.27|452.73|10000|5|2024-06-01 00:00:00|J280520D|4630016120124||||
2021-10-26 00:00:00||10000|КЗН00379219|2021-03-29 00:00:00|44929CEA-50EE-4C77-94C2-0E9CD2E4B7BE|1.0|131.76|11.98|119.78|170|15.45|154.55|10000|5|2024-12-01 00:00:00|091119|4605180006710||||
2021-10-26 00:00:00||10000|537363-17|2021-03-29 00:00:00|97951AD1-81A7-48CD-9669-AE7187BF0619|1.0|190.54|17.32|173.22|245|22.27|222.73|10000|4|2024-01-01 00:00:00|2B0121.2|4670014500030||||
2021-10-26 00:00:00||10000|537363-17|2021-03-29 00:00:00|7E1E584A-E1A5-42F4-B244-CC493BA99782|1.0|70.08|6.37|63.71|99|9|90|10000|4|2022-12-01 00:00:00|091220|4601429000051||||
2021-10-26 00:00:00||10000|537363-17|2021-03-29 00:00:00|CEB23820-E5F4-4A16-8064-9273E6258583|2.0|826.45|75.13|751.32|960|87.27|872.73|10000|4|2023-12-01 00:00:00|211120|4605894001353||||
2021-10-26 00:00:00||10000|537363-17|2021-03-29 00:00:00|B6C61D28-8466-427F-94B6-B4C1BF0BFDDF|0.35|448.46|40.77|407.69|559|50.82|508.18|10000|4|2026-02-01 00:00:00|360121|4680013240028||||
2021-10-26 00:00:00||10000|537363-17|2021-03-29 00:00:00|55761F57-2965-4031-85D8-F4820DF47680|1.0|327.78|29.8|297.98|418|38|380|10000|4|2023-06-01 00:00:00|26313100|3850343042482||||
2021-10-26 00:00:00||10000|537363-17|2021-03-29 00:00:00|F96F2412-8BDF-4B2A-969B-6DE8905267BC|2.0|198.31|18.03|180.28|240|21.82|218.18|10000|4|2026-02-01 00:00:00|022026|5900516698898||||
2021-10-26 00:00:00||10000|537363-17|2021-03-29 00:00:00|6E82AD47-58A2-463B-90C7-F47B35AAFAA2|1.0|306.85|27.9|278.95|387|35.18|351.82|10000|4|2022-03-01 00:00:00|8021030|3850114216432||||
2021-10-26 00:00:00||10000|537363-17|2021-03-29 00:00:00|AFF7DCF8-0D96-44FC-A8F3-CCBF49079B0E|4.0|13.09|1.19|11.9|17|1.55|15.45|10000|4|2023-06-01 00:00:00|140620|4603184004503||||
2021-10-26 00:00:00||10000|537363-17|2021-03-29 00:00:00|79F80D99-817C-43D0-AB75-11B846E3DF20|0.5599999999999998|490.6|44.6|446|850|77.27|772.73|10000|4|2025-08-01 00:00:00|092020-L|4250431918900||||
2021-10-26 00:00:00||10000|153018994-001|2021-03-30 00:00:00|A022E2F9-4BF4-4A79-8B8E-AE3CD5CA740D|1.0|222.46|37.08|185.38|280|46.67|233.33|10000|26|2023-09-01 00:00:00|1005090|4010439210051||||
2021-10-26 00:00:00||10000|153018994-001|2021-03-30 00:00:00|BBC6B36C-2E37-4C93-8CC5-133FBF0D12A7|1.0|302.92|0|302.92|399|0|399|10000|26|2026-02-01 00:00:00|0221|4627135780353||||
2021-10-26 00:00:00||10000|153018994-001|2021-03-30 00:00:00|995C73E6-0108-4C8B-8D7F-FA6BF16EE3D3|3.0|109.1|18.18|90.92|175|29.17|145.83|10000|26|2023-12-01 00:00:00|1220|5901691811461||||
2021-10-26 00:00:00||10000|153018994-001|2021-03-30 00:00:00|5B8ADB14-C589-4C0B-BF5E-67BB2FC0F3F7|1.0|549.02|49.91|499.11|670|60.91|609.09|10000|26|2022-11-30 00:00:00|DV506|3582910094982||||
2021-10-26 00:00:00||10000|153018994-001|2021-03-30 00:00:00|2EC06FC0-3FC1-42B2-BD94-C40B1F287561|2.0|120.01|10.91|109.1|190|17.27|172.73|10000|26|2025-08-01 00:00:00|0655|9556807311173||||
2021-10-26 00:00:00||10000|153018994-001|2021-03-30 00:00:00|940E7EC1-9F9B-438B-9570-954AA1EDBE84|2.0|121.49|11.04|110.45|190|17.27|172.73|10000|26|2025-05-01 00:00:00|0431N1|9556807316178||||
2021-10-26 00:00:00||10000|153018994-001|2021-03-30 00:00:00|B8550093-EBBE-4B52-BCAF-1132CAC97C3E|1.0|126.12|21.02|105.1|164|27.33|136.67|10000|26|2024-02-01 00:00:00|90/0221|4690419014116||||
2021-10-26 00:00:00||10000|153018994-001|2021-03-30 00:00:00|8CF33D3F-2207-4D38-9F8D-55859A5E869C|1.0|74.55|6.78|67.77|98|8.91|89.09|10000|26|2022-01-01 00:00:00|0002/0121|4600728005422||||
2021-10-26 00:00:00||10000|21-0-96997|2021-03-30 00:00:00|619D3B05-2AB5-4D09-87E4-7C5F0829DD88|1.0|217.24|19.75|197.49|280|25.45|254.55|10000|13|2024-10-01 00:00:00|1561020|4602565022891||||
2021-10-26 00:00:00||10000|21-0-96997|2021-03-30 00:00:00|5BF049FC-D258-4042-A3E7-48AD4EA2F04D|1.0|215.6|19.6|196|290|26.36|263.64|10000|13|2023-07-01 00:00:00|1350720|4607003241858||||
2021-10-26 00:00:00||10000|21-0-96997|2021-03-30 00:00:00|C4E0FA24-FE5F-48A8-A6FE-E46567C47A3C|1.0|212.43|19.31|193.12|274|24.91|249.09|10000|13|2023-08-01 00:00:00|220820|4605077006663||||
2021-10-26 00:00:00||10000|КЗН00379220|2021-03-29 00:00:00|C2615C3E-EEA6-4D8D-82D8-F1B6C2A054AC|1.0|99.94|9.09|90.85|127|11.55|115.45|10000|5|2025-05-01 00:00:00|1110520|4670016770172||||
2021-10-26 00:00:00||10000|КЗН00379220|2021-03-29 00:00:00|A64E1971-BD91-452D-847E-A3C5A0202C3E|1.0|273.02|24.82|248.2|342|31.09|310.91|10000|5|2024-12-01 00:00:00|871120|4670028220122||||
2021-10-26 00:00:00||10000|КЗН00379220|2021-03-29 00:00:00|4248D50B-2704-49FC-8322-96F819A3D5DB|1.0|194.47|17.68|176.79|244|22.18|221.82|10000|5|2023-08-01 00:00:00|010720|4605180006062||||
2021-10-26 00:00:00||10000|КЗН00379220|2021-03-29 00:00:00|748ED742-1507-4366-B1B6-672A5578EFE8|1.0|358.66|32.61|326.05|450|40.91|409.09|10000|5|2023-02-01 00:00:00|538|4606207000520||||
2021-10-26 00:00:00||10000|КЗН00379220|2021-03-29 00:00:00|65FE1A30-22BE-4589-834E-33FE46F9C441|1.0|258.58|23.51|235.07|324|29.45|294.55|10000|5|2023-09-01 00:00:00|26377520|5900004073152||||
2021-10-26 00:00:00||10000|КЗН00386008|2021-03-30 00:00:00|BCCDCB2C-F0A2-4A6B-AC2F-8A7D7D2E4ED1|1.0|259.06|23.55|235.51|340|30.91|309.09|10000|5|2024-10-01 00:00:00|19305|3592753779731||||
2021-10-26 00:00:00||10000|КЗН00386008|2021-03-30 00:00:00|2BC1057B-CF94-4442-BF7C-4B9D81A40B12|1.0|203.31|18.48|184.83|270|24.55|245.45|10000|5|2023-02-01 00:00:00|50220|4690655008818||||
2021-10-26 00:00:00||10000|545925-17|2021-03-30 00:00:00|EE75FD27-1D07-4973-835B-93D0743515A0|1.0|251.3|22.85|228.45|340|30.91|309.09|10000|4|2023-09-01 00:00:00|AY2M-A|4602233007137||||
2021-10-26 00:00:00||10000|545925-17|2021-03-30 00:00:00|7124B775-9863-4D05-AFFF-111083A88836|1.0|1843.18|167.56|1675.62|2400|218.18|2181.82|10000|4|2022-11-30 00:00:00|0K0311|3664798032338||||
2021-10-26 00:00:00||10000|21-0-99563|2021-03-31 00:00:00|8410FF3F-D8A7-4AD1-A2BC-8C94D504F9C1|1.0|305.13|27.74|277.39|382|34.73|347.27|10000|13|2023-10-01 00:00:00|Z88679|3838989513139||||
2021-10-26 00:00:00||10000|21-0-99563|2021-03-31 00:00:00|839AC2FD-B955-4AC8-8E18-17746E2C937A|1.0|194.22|17.66|176.56|274|24.91|249.09|10000|13|2023-05-01 00:00:00|200502|6921665004063||||
2021-10-26 00:00:00||10000|21-0-99563|2021-03-31 00:00:00|0A3888EA-8792-4769-A594-6B683C6C5858|1.0|577.03|52.46|524.57|680|61.82|618.18|10000|13|2023-02-28 00:00:00|503901|4260142420364||||
2021-10-26 00:00:00||10000|КЗН00386009|2021-03-30 00:00:00|30D48D3D-65E9-4A72-9586-BF6379EA1B0A|1.0|200.2|18.2|182|250|22.73|227.27|10000|5|2023-11-01 00:00:00|961120|4607003247751||||
2021-10-26 00:00:00||10000|КЗН00386009|2021-03-30 00:00:00|E155F947-81CA-4919-BACE-C27D74E8E441|2.0|92.04|8.37|83.67|115|10.45|104.55|10000|5|2024-10-01 00:00:00|9101020|8595026461697||||
2021-10-26 00:00:00||10000|КЗН00386009|2021-03-30 00:00:00|EB5774A9-0852-441D-A33D-A451858DD9DE|1.0|84.83|7.71|77.12|106|9.64|96.36|10000|5|2025-08-01 00:00:00|N712A0820|5995327233024||||
2021-10-26 00:00:00||10000|КЗН00386009|2021-03-30 00:00:00|96FF2F6D-27B3-468D-8E25-B9F689D92198|1.0|33.17|3.02|30.15|60|5.45|54.55|10000|5|2025-02-01 00:00:00|030121|4602546010923||||
2021-10-26 00:00:00||10000|546044-17|2021-03-30 00:00:00|2585393E-1472-44E8-ADEC-E8317EBE6376|1.0|117.47|10.68|106.79|148|13.45|134.55|10000|4|2025-02-01 00:00:00|W03266A|4030096245111||||
2021-10-26 00:00:00||10000|546044-17|2021-03-30 00:00:00|E67E5EFB-3927-4ADE-9CB6-9AB1AE4A5026|1.0|296.4|26.95|269.45|375|34.09|340.91|10000|4|2022-06-01 00:00:00|G06040A|5997001362907||||
2021-10-26 00:00:00||10000|546044-17|2021-03-30 00:00:00|5C1DAC3A-4ADF-4947-B1D0-1AA1B8D7F2D5|1.0|228|20.73|207.27|284|25.82|258.18|10000|4|2023-03-01 00:00:00|652|4607007170260||||
2021-10-26 00:00:00||10000|546044-17|2021-03-30 00:00:00|31130FD4-B836-42AB-895E-706F10F5E239|1.0|480.73|43.7|437.03|580|52.73|527.27|10000|4|2022-09-01 00:00:00|363135|8002660018809||||
2021-10-26 00:00:00||10000|546044-17|2021-03-30 00:00:00|75816AD9-2BBA-4C1D-B09A-9DA114A774F6|1.0|167.84|15.26|152.58|220|20|200|10000|4|2023-01-01 00:00:00|401220|4601669006967||||
2021-10-26 00:00:00||10000|546044-17|2021-03-30 00:00:00|3C3DEEB6-9CE7-4E09-810B-D5AFFFD01A0D|1.0|47.25|4.3|42.95|65|5.91|59.09|10000|4|2024-08-01 00:00:00|200820|4602435007447||||
2021-10-26 00:00:00||10000|546044-17|2021-03-30 00:00:00|5E4A8938-9A69-4B2E-8E37-70B069D6E4B7|1.0|230.91|20.99|209.92|289|26.27|262.73|10000|4|2023-10-01 00:00:00|5102020|3574661343839||||
2021-10-26 00:00:00||10000|546044-17|2021-03-30 00:00:00|826943F9-9722-4122-8662-C34E7788C221|1.0|183.22|0|183.22|300|0|300|10000|4|1899-12-30 00:00:00|***|8887786100023||||
2021-10-26 00:00:00||10000|546044-17|2021-03-30 00:00:00|4F2D5351-E679-411B-A7D9-DB274F8FA052|1.0|393.14|35.74|357.4|475|43.18|431.82|10000|4|2023-04-06 00:00:00|0474|8858573001021||||
2021-10-26 00:00:00||10000|546044-17|2021-03-30 00:00:00|7B6C5EDD-576F-4C02-A6A6-5D6FB269A302|1.0|273.71|24.88|248.83|343|31.18|311.82|10000|4|2023-10-31 00:00:00|16420720|5900004072377||||
2021-10-26 00:00:00||10000|546044-17|2021-03-30 00:00:00|ACB24A22-D836-4F34-AD19-4B870D467C12|2.0|14.06|1.28|12.78|20|1.82|18.18|10000|4|2023-01-01 00:00:00|4040121|4810201002392||||
2021-10-26 00:00:00||10000|153246509-001|2021-04-01 00:00:00|056FC3C8-449A-446F-85D8-FDD6B4F10598|1.0000000000000002|678.31|61.66|616.65|900|81.82|818.18|10000|26|2023-04-01 00:00:00|01170420|4607013581128||||
2021-10-26 00:00:00||10000|153246509-001|2021-04-01 00:00:00|5F4E03CF-6FB9-4FD2-B708-5B158E3FB296|1.0|298.06|27.1|270.96|390|35.45|354.55|10000|26|2023-11-01 00:00:00|611020|4601164002488||||
2021-10-26 00:00:00||10000|153246509-001|2021-04-01 00:00:00|D95FBE88-FF59-47F7-960F-10AF787859CA|1.0|46.22|7.7|38.52|75|12.5|62.5|10000|26|2023-03-01 00:00:00|0321|4627129213430||||
2021-10-26 00:00:00||10000|153246509-001|2021-04-01 00:00:00|B54F5C60-9758-4692-A71A-BCB9BE3D59ED|1.0|150.23|13.66|136.57|188|17.09|170.91|10000|26|2023-05-01 00:00:00|KT8667|4030855502479||||
2021-10-26 00:00:00||10000|13103-U4067|2021-03-31 00:00:00|BB657AA1-4DCB-488A-997F-06B1032935D9|9.0|4.8|0.44|4.36|16|1.45|14.55|10000|3|2026-01-01 00:00:00|25|4627117390013||||
2021-10-26 00:00:00||10000|13103-U4067|2021-03-31 00:00:00|D4B7D0D9-3721-465A-B435-465470AF61E0|1.0|198.57|33.1|165.47|260|43.33|216.67|10000|3|2022-08-01 00:00:00|082020|4670000475717||||
2021-10-26 00:00:00||10000|13103-U4067|2021-03-31 00:00:00|1A8746FD-A175-4C10-A746-9D06378A32AB|1.0|20.27|1.84|18.43|24|2.18|21.82|10000|3|2021-11-01 00:00:00|131120|4600338003290||||
2021-10-26 00:00:00||10000|13103-U4067|2021-03-31 00:00:00|CAD3E372-5934-450F-8C3A-BE28945ADAAF|3.0|20.82|1.89|18.93|24|2.18|21.82|10000|3|2022-01-01 00:00:00|270121|4600338003412||||
2021-10-26 00:00:00||10000|13103-U4067|2021-03-31 00:00:00|AEC741F5-865C-4DD9-B738-58894534EEE1|2.0|424.91|38.63|386.28|494|44.91|449.09|10000|3|2022-09-01 00:00:00|030321|4600490620434||||
2021-10-26 00:00:00||10000|13103-U4067|2021-03-31 00:00:00|94D5C825-19BA-4427-B586-A39DCE51E832|1.0|25.99|2.36|23.63|40|3.64|36.36|10000|3|2021-10-01 00:00:00|011020|1||||
2021-10-26 00:00:00||10000|13103-U4067|2021-03-31 00:00:00|EFBF288B-29E0-4024-8559-105F27F1E2C8|8.0|28.2|2.56|25.64|50|4.55|45.45|10000|3|2022-03-01 00:00:00|032021|300||||
2021-10-26 00:00:00||10000|13103-U4067|2021-03-31 00:00:00|46D9797F-3591-4D87-83FA-B93E11CEB9A8|2.0|142.14|23.69|118.45|190|31.67|158.33|10000|3|2022-12-01 00:00:00|23|4607082857773||||
2021-10-26 00:00:00||10000|13103-U4067|2021-03-31 00:00:00|99EB006A-AA07-4A97-B66E-28D09089B79F|1.0|95.41|8.67|86.74|130|11.82|118.18|10000|3|2024-01-01 00:00:00|010121|4607017473009||||
2021-10-26 00:00:00||10000|13103-U4067|2021-03-31 00:00:00|3638F074-E1A7-420B-849B-E364F4100FA1|1.0|49.57|8.26|41.31|80|13.33|66.67|10000|3|2022-07-01 00:00:00|072022|4670020492329||||
2021-10-26 00:00:00||10000|КЗН00391821|2021-03-31 00:00:00|4CB122A0-3AC7-4D0D-AFAE-C6A71328EF34|1.0|874.37|79.49|794.88|1000|90.91|909.09|10000|5|2022-04-01 00:00:00|1013200007|8901252955945||||
2021-10-26 00:00:00||10000|КЗН00391821|2021-03-31 00:00:00|8D676E02-5ED8-4ADD-9D54-18A8F17EB8D1|1.0|1518.24|138.02|1380.22|1800|163.64|1636.36|10000|5|2023-03-01 00:00:00|T08288|3665585001018||||
2021-10-26 00:00:00||10000|21-0-100723|2021-04-01 00:00:00|4FC55B18-D7C6-42C5-A87C-F5734F25DA1B|1.0|92.16|8.38|83.78|135|12.27|122.73|10000|13|2022-11-01 00:00:00|23112020|4607035440120||||
2021-10-26 00:00:00||10000|21-0-100723|2021-04-01 00:00:00|2BF862A5-F58B-4237-AEEF-714E21911BDD|1.0|162.8|14.8|148|208|18.91|189.09|10000|13|2025-01-01 00:00:00|0030121|4607143560598||||
2021-10-26 00:00:00||10000|21-0-100723|2021-04-01 00:00:00|69EB6D7D-E19F-498E-A731-79DC9B389DFA|1.0|80.86|7.35|73.51|110|10|100|10000|13|2023-12-01 00:00:00|1321220|4605077012503||||
2021-10-26 00:00:00||10000|КЗН00391822|2021-03-31 00:00:00|3DB4E2BE-56B9-443C-AD07-47D537BDF8D0|1.0|475.16|43.2|431.96|577|52.45|524.55|10000|5|2023-11-01 00:00:00|521120|4607020333642||||
2021-10-26 00:00:00||10000|КЗН00391822|2021-03-31 00:00:00|A33C079A-C7BD-4DE4-AB5B-7FD4DDA310C6|1.0|312.05|28.37|283.68|379|34.45|344.55|10000|5|2025-08-01 00:00:00|0460820|8595026441354||||
2021-10-26 00:00:00||10000|КЗН00391822|2021-03-31 00:00:00|17E49C2B-7509-4135-B586-E19A049141A4|1.0|580.59|52.78|527.81|690|62.73|627.27|10000|5|2023-04-01 00:00:00|0000154929|4029799139735||||
2021-10-26 00:00:00||10000|553401-17|2021-03-31 00:00:00|06ECEFB7-A1FA-4699-A091-49A96A110EF9|1.0|421.78|38.34|383.44|519|47.18|471.82|10000|4|2025-04-30 00:00:00|A13719|4640017591168||||
2021-10-26 00:00:00||10000|553401-17|2021-03-31 00:00:00|598E53B9-6884-446A-AA5D-A42D569F408F|1.0|255.22|23.2|232.02|314|28.55|285.45|10000|4|2025-03-31 00:00:00|A13542|4640017591144||||
2021-10-26 00:00:00||10000|553401-17|2021-03-31 00:00:00|05F2B294-A7F3-4BCF-92AA-55C3263C4FD1|1.0|137.8|12.53|125.27|200|18.18|181.82|10000|4|2022-09-01 00:00:00|01010221|4607136210073||||
2021-10-26 00:00:00||10000|553401-17|2021-03-31 00:00:00|C2621AFF-B99F-4BD5-9E76-33C1239D097A|3.0|195.04|17.73|177.31|250|22.73|227.27|10000|4|2021-08-31 00:00:00|U461A|3400970000685||||
2021-10-26 00:00:00||10000|553401-17|2021-03-31 00:00:00|165FBC4E-BD9C-477C-9607-AB7B476D1F9F|1.0|180.13|30.02|150.11|235|39.17|195.83|10000|4|2024-08-01 00:00:00|082024|4607190405842||||
2021-10-26 00:00:00||10000|21-0-102029|2021-04-02 00:00:00|357809B5-B7E9-4FE6-867D-E5AB7321296A|1.0|275.57|25.05|250.52|370|33.64|336.36|10000|13|2022-11-01 00:00:00|021119|4603256009931||||
2021-10-26 00:00:00||10000|21-0-102029|2021-04-02 00:00:00|0B5233CC-CD9C-47D5-A6D0-5F8150D05598|1.0|71.43|6.49|64.94|98|8.91|89.09|10000|13|2022-07-01 00:00:00|040620|4605180005621||||
2021-10-26 00:00:00||10000|КЗН00397515|2021-04-01 00:00:00|381B1488-8285-40ED-A863-EA191ECF0B35|2.0|100.47|9.13|91.34|126|11.45|114.55|10000|5|2025-06-01 00:00:00|W14834|4030096245128||||
2021-10-26 00:00:00||10000|КЗН00397515|2021-04-01 00:00:00|E6786396-5CAC-4CF3-AB09-7D669A46619D|1.0|234.64|21.33|213.31|297|27|270|10000|5|2022-08-01 00:00:00|KW7659|3838957017379||||
2021-10-26 00:00:00||10000|КЗН00397515|2021-04-01 00:00:00|5F0922A0-DF32-4A46-8D6C-706544F6E72F|1.0|351.01|31.91|319.1|422|38.36|383.64|10000|5|2023-05-01 00:00:00|201992|4016242001008||||
2021-10-26 00:00:00||10000|КЗН00397515|2021-04-01 00:00:00|CA87952E-80C3-479A-A52B-A2749D763D32|1.0|33.95|3.09|30.86|46|4.18|41.82|10000|5|2023-11-01 00:00:00|2081020|4604060011790||||
2021-10-26 00:00:00||10000|КЗН00397515|2021-04-01 00:00:00|0F3E311A-4195-4325-9F43-B9AE6302326A|1.0|488.91|44.45|444.46|590|53.64|536.36|10000|5|2023-06-01 00:00:00|EA1271|8901135000779||||
2021-10-26 00:00:00||10000|КЗН00397514|2021-04-01 00:00:00|45F29407-2B46-491B-83D2-65615F656F93|1.0|68.04|6.19|61.85|85|7.73|77.27|10000|5|2023-07-01 00:00:00|50620|4603988013688||||
2021-10-26 00:00:00||10000|21-0-102028|2021-04-02 00:00:00|CE366A41-FAFD-48AC-86AC-6DB2C3483BFD|1.0|358.78|32.62|326.16|450|40.91|409.09|10000|13|2023-01-01 00:00:00|474U|4605286000704||||
2021-10-26 00:00:00||10000|21-0-102028|2021-04-02 00:00:00|E6952716-84A4-46E7-81BA-36D19CE2165B|1.0|90.04|8.19|81.85|114|10.36|103.64|10000|13|2024-02-01 00:00:00|20121|4601669004147||||
2021-10-26 00:00:00||10000|21-0-102028|2021-04-02 00:00:00|AF1FBC4E-268D-441C-9E87-EE4C042DC49A|1.0|88.69|8.06|80.63|112|10.18|101.82|10000|13|2023-12-01 00:00:00|521120|4601808001341||||
2021-10-26 00:00:00||10000|561182-17|2021-04-01 00:00:00|AFC424EB-052F-4A1A-A250-D28651FA853C|3.0|70.28|6.39|63.89|88|8|80|10000|4|2023-07-01 00:00:00|280720|4607027765026||||
2021-10-26 00:00:00||10000|561182-17|2021-04-01 00:00:00|84A8A640-1D21-4B53-980B-8837178B0953|1.0|225.15|20.47|204.68|290|26.36|263.64|10000|4|2022-03-01 00:00:00|20220|4601669013255||||
2021-10-26 00:00:00||10000|561182-17|2021-04-01 00:00:00|3C16F1AC-A6C7-45D0-BAA5-0E82E7BF856D|1.0|845.22|76.84|768.38|1080|98.18|981.82|10000|4|2023-12-01 00:00:00|VN1976|3760001050165||||
2021-10-26 00:00:00||10000|102216700-001|2019-01-09 00:00:00|3AC2E91A-FA0C-45BE-9E1F-C4472DB9724D|1.0|628.12|57.1|571.02|629|57.18|571.82|10000|26|2021-05-01 00:00:00|T85337B|5997001363706||||
2021-10-26 00:00:00||10000|20-0-18390|2020-02-05 00:00:00|7F51EFA6-B113-4ABA-8F64-9F9AE7DD8396|1.0|284.77|47.46|237.31|185|30.83|154.17|10000|13|2021-04-04 00:00:00|030419|4607013589315||||
2021-10-26 00:00:00||10000|133914697-001|2020-07-15 00:00:00|997C055E-4154-46AB-B4AC-B58715F98332|1.0|380.12|34.56|345.56|381|34.64|346.36|10000|26|2021-05-01 00:00:00|50149|3400970000975||||
2021-10-26 00:00:00||10000|96290848-001|2018-08-28 00:00:00|FEA58A3A-8E61-48FD-9993-2C23DB504D34|1.0|1073.12|163.7|909.42|635|96.86|538.14|10000|26|2021-05-01 00:00:00|1805052|3800003318594||||
2021-10-26 00:00:00||10000|301990-17|2019-04-01 00:00:00|18F6F771-326A-43CF-ACD8-AA5151AAA483|1.0|387.77|35.25|352.52|250|22.73|227.27|10000|4|2021-06-01 00:00:00|890618|4605469003003||||
2021-10-26 00:00:00||10000|20-0-28167|2020-02-20 00:00:00|1226C1DB-EDF0-46DE-9252-8E0571EA5E5F|1.0|241.74|21.98|219.76|241|21.91|219.09|10000|13|2021-05-31 00:00:00|2Y3P|5033439011380||||
2021-10-26 00:00:00||10000|814917|2018-07-17 00:00:00|D2BD12E7-07A5-4921-8167-A312983FAB8C|1.0|312.1|28.37|283.73|183|16.64|166.36|10000|11|2021-06-01 00:00:00|10171350|8904091113606||||
2021-10-26 00:00:00||10000|63360-17|2019-01-23 00:00:00|496E959E-FD9E-4F1F-A5CD-EE7112467205|1.0|328.57|29.87|298.7|185|16.82|168.18|10000|4|2021-06-01 00:00:00|181583|4620013730051||||
2021-10-26 00:00:00||10000|728512-17|2018-11-18 00:00:00|DEE731F5-154D-41C7-B4C6-C3E077E95C83|1.0|1193.15|182.01|1011.14|700|106.78|593.22|10000|4|2021-08-14 00:00:00|18065301|6428300091759||||
2021-10-26 00:00:00||10000|1049998-17|2019-10-27 00:00:00|531E63AA-38DE-43F2-B05A-21F10261AC3C|1.0|623.14|103.86|519.28|450|75|375|10000|4|2022-06-20 00:00:00|200619|4607059540745||||
2021-10-26 00:00:00||10000|21-0-103435|2021-04-05 00:00:00|8243DBA8-77BE-4078-AB98-18F5CCDCD4F2|1.0|48.14|4.38|43.76|70|6.36|63.64|10000|13|2022-09-01 00:00:00|140820|4605180005867||||
2021-10-26 00:00:00||10000|21-0-103435|2021-04-05 00:00:00|2300A134-A2FC-45DD-9370-B177672FB9DF|1.0|135.29|12.3|122.99|179|16.27|162.73|10000|13|2022-07-01 00:00:00|060620|4605180006802||||
